"","V1","V2","V3","V4","V5"
"mat_entry.647","g__Erysipelotrichaceae.cc_115","s__symbiosum","-0.0493082866685912","-0.0325385809460168","0.0167697057225744"
"mat_entry.648","g__Erysipelotrichaceae.cc_115","s__Desulfovibrionaceae.sp","0.399635378534218","0.389234605540219","0.0104007729939993"
"mat_entry.649","g__Erysipelotrichaceae.cc_115","g__Desulfovibrionaceae.unidentified","0.399635378534218","0.389234605540219","0.0104007729939993"
"mat_entry.650","g__Erysipelotrichaceae.cc_115","f__Brevibacteriaceae","-0.100748313385412","-0.0948966093350029","0.0058517040504093"
"mat_entry.651","g__Erysipelotrichaceae.cc_115","s__Brevibacterium.sp","-0.100748313385412","-0.0948966093350029","0.0058517040504093"
"mat_entry.652","g__Erysipelotrichaceae.cc_115","s__ramosum","-0.145434069657516","-0.149343619345225","0.00390954968770907"
"mat_entry.653","g__Erysipelotrichaceae.cc_115","s__Sphingomonas.sp","-0.0779675482137906","-0.0903980745456177","0.0124305263318271"
"mat_entry.654","g__Erysipelotrichaceae.cc_115","s__Tepidimonas.sp","-0.144814006600248","-0.169369451317274","0.0245554447170258"
"mat_entry.655","g__Erysipelotrichaceae.cc_115","f__Microbacteriaceae","0.0244642405681074","0.0210024806920854","0.00346175987602197"
"mat_entry.656","g__Erysipelotrichaceae.cc_115","g__Tepidimonas","-0.144814006600248","-0.169369451317274","0.0245554447170258"
"mat_entry.657","g__Erysipelotrichaceae.cc_115","s__hathewayi","-0.112076847936059","-0.0808255331488024","0.0312513147872571"
"mat_entry.658","g__Erysipelotrichaceae.cc_115","g__Staphylococcus","-0.221474833678701","-0.2020416852551","0.0194331484236017"
"mat_entry.659","g__Erysipelotrichaceae.cc_115","s__adolescentis","-0.132628608555224","-0.126070373213139","0.00655823534208505"
"mat_entry.660","g__Erysipelotrichaceae.cc_115","g__Rothia","-0.100655159046706","-0.120048744528035","0.0193935854813288"
"mat_entry.661","g__Erysipelotrichaceae.cc_115","s__citroniae","-0.186196210794346","-0.172584136916369","0.0136120738779769"
"mat_entry.662","g__Erysipelotrichaceae.cc_115","s__mucilaginosa","-0.0979567501383732","-0.120048744528035","0.0220919943896618"
"mat_entry.663","g__Erysipelotrichaceae.cc_115","s__distasonis","-0.0936616215972958","-0.0903980745456177","0.00326354705167813"
"mat_entry.664","g__Erysipelotrichaceae.cc_115","g__Actinomyces","-0.145593950446309","-0.173493887501989","0.0278999370556801"
"mat_entry.665","g__Erysipelotrichaceae.cc_115","s__Actinomyces","-0.145593950446309","-0.173493887501989","0.0278999370556801"
"mat_entry.666","g__Erysipelotrichaceae.cc_115","s__stutzeri","-0.0786990033770384","-0.0808377955888151","0.00213879221177672"
"mat_entry.667","g__Erysipelotrichaceae.cc_115","o__Alteromonadales","-0.162969693650101","-0.161608576414482","0.00136111723561866"
"mat_entry.668","g__Erysipelotrichaceae.cc_115","g__Shewanella","-0.110986962145046","-0.105880887471907","0.0051060746731393"
"mat_entry.669","g__Erysipelotrichaceae.cc_115","f__Shewanellaceae","-0.110986962145046","-0.105880887471907","0.0051060746731393"
"mat_entry.670","g__Erysipelotrichaceae.cc_115","c__Bacilli","-0.177135137615126","-0.170183277442745","0.00695186017238078"
"mat_entry.671","g__Erysipelotrichaceae.cc_115","s__Roseburia.sp","-0.0920131173562145","-0.0903980745456177","0.00161504281059675"
"mat_entry.672","g__Erysipelotrichaceae.cc_115","s__Parvimonas.sp","-0.0616160808093883","-0.0615505037521103","6.55770572779435e-05"
"mat_entry.673","g__Erysipelotrichaceae.cc_115","g__Parvimonas","-0.0616160808093883","-0.0615505037521103","6.55770572779435e-05"
"mat_entry.674","g__Erysipelotrichaceae.cc_115","s__fragilis","-0.138462685883048","-0.141573391171746","0.00311070528869736"
"mat_entry.675","s__Erysipelotrichaceae.cc_115.sp","s__symbiosum","-0.0493082866685912","-0.0325385809460168","0.0167697057225744"
"mat_entry.676","s__Erysipelotrichaceae.cc_115.sp","s__Desulfovibrionaceae.sp","0.399635378534218","0.389234605540219","0.0104007729939993"
"mat_entry.677","s__Erysipelotrichaceae.cc_115.sp","g__Desulfovibrionaceae.unidentified","0.399635378534218","0.389234605540219","0.0104007729939993"
"mat_entry.678","s__Erysipelotrichaceae.cc_115.sp","f__Brevibacteriaceae","-0.100748313385412","-0.0948966093350029","0.0058517040504093"
"mat_entry.679","s__Erysipelotrichaceae.cc_115.sp","s__Brevibacterium.sp","-0.100748313385412","-0.0948966093350029","0.0058517040504093"
"mat_entry.680","s__Erysipelotrichaceae.cc_115.sp","s__ramosum","-0.145434069657516","-0.149343619345225","0.00390954968770907"
"mat_entry.681","s__Erysipelotrichaceae.cc_115.sp","s__Sphingomonas.sp","-0.0779675482137906","-0.0903980745456177","0.0124305263318271"
"mat_entry.682","s__Erysipelotrichaceae.cc_115.sp","s__Tepidimonas.sp","-0.144814006600248","-0.169369451317274","0.0245554447170258"
"mat_entry.683","s__Erysipelotrichaceae.cc_115.sp","f__Microbacteriaceae","0.0244642405681074","0.0210024806920854","0.00346175987602197"
"mat_entry.684","s__Erysipelotrichaceae.cc_115.sp","g__Tepidimonas","-0.144814006600248","-0.169369451317274","0.0245554447170258"
"mat_entry.685","s__Erysipelotrichaceae.cc_115.sp","s__hathewayi","-0.112076847936059","-0.0808255331488024","0.0312513147872571"
"mat_entry.686","s__Erysipelotrichaceae.cc_115.sp","g__Staphylococcus","-0.221474833678701","-0.2020416852551","0.0194331484236017"
"mat_entry.687","s__Erysipelotrichaceae.cc_115.sp","s__adolescentis","-0.132628608555224","-0.126070373213139","0.00655823534208505"
"mat_entry.688","s__Erysipelotrichaceae.cc_115.sp","g__Rothia","-0.100655159046706","-0.120048744528035","0.0193935854813288"
"mat_entry.689","s__Erysipelotrichaceae.cc_115.sp","s__citroniae","-0.186196210794346","-0.172584136916369","0.0136120738779769"
"mat_entry.690","s__Erysipelotrichaceae.cc_115.sp","s__mucilaginosa","-0.0979567501383732","-0.120048744528035","0.0220919943896618"
"mat_entry.691","s__Erysipelotrichaceae.cc_115.sp","s__distasonis","-0.0936616215972958","-0.0903980745456177","0.00326354705167813"
"mat_entry.692","s__Erysipelotrichaceae.cc_115.sp","g__Actinomyces","-0.145593950446309","-0.173493887501989","0.0278999370556801"
"mat_entry.693","s__Erysipelotrichaceae.cc_115.sp","s__Actinomyces","-0.145593950446309","-0.173493887501989","0.0278999370556801"
"mat_entry.694","s__Erysipelotrichaceae.cc_115.sp","s__stutzeri","-0.0786990033770384","-0.0808377955888151","0.00213879221177672"
"mat_entry.695","s__Erysipelotrichaceae.cc_115.sp","o__Alteromonadales","-0.162969693650101","-0.161608576414482","0.00136111723561866"
"mat_entry.696","s__Erysipelotrichaceae.cc_115.sp","g__Shewanella","-0.110986962145046","-0.105880887471907","0.0051060746731393"
"mat_entry.697","s__Erysipelotrichaceae.cc_115.sp","f__Shewanellaceae","-0.110986962145046","-0.105880887471907","0.0051060746731393"
"mat_entry.698","s__Erysipelotrichaceae.cc_115.sp","c__Bacilli","-0.177135137615126","-0.170183277442745","0.00695186017238078"
"mat_entry.699","s__Erysipelotrichaceae.cc_115.sp","s__Roseburia.sp","-0.0920131173562145","-0.0903980745456177","0.00161504281059675"
"mat_entry.700","s__Erysipelotrichaceae.cc_115.sp","s__Parvimonas.sp","-0.0616160808093883","-0.0615505037521103","6.55770572779435e-05"
"mat_entry.701","s__Erysipelotrichaceae.cc_115.sp","g__Parvimonas","-0.0616160808093883","-0.0615505037521103","6.55770572779435e-05"
"mat_entry.702","s__Erysipelotrichaceae.cc_115.sp","s__fragilis","-0.138462685883048","-0.141573391171746","0.00311070528869736"
"mat_entry.703","s__symbiosum","s__Desulfovibrionaceae.sp","-0.172983163551248","-0.16402622742171","0.00895693612953744"
"mat_entry.704","s__symbiosum","g__Desulfovibrionaceae.unidentified","-0.172983163551248","-0.16402622742171","0.00895693612953744"
"mat_entry.705","s__symbiosum","f__Brevibacteriaceae","-0.0817563475806102","-0.0746243927455112","0.00713195483509903"
"mat_entry.706","s__symbiosum","s__Brevibacterium.sp","-0.0817563475806102","-0.0746243927455112","0.00713195483509903"
"mat_entry.707","s__symbiosum","s__ramosum","-0.133845876793082","-0.110322613352957","0.0235232634401248"
"mat_entry.708","s__symbiosum","s__Sphingomonas.sp","-0.0919488290696594","-0.0883200307984663","0.00362879827119308"
"mat_entry.709","s__symbiosum","s__Tepidimonas.sp","-0.0707676019070325","-0.0847560191122561","0.0139884172052236"
"mat_entry.710","s__symbiosum","f__Microbacteriaceae","0.00268371815346879","0.0414220840033782","0.0387383658499094"
"mat_entry.711","s__symbiosum","g__Tepidimonas","-0.0707676019070325","-0.0847560191122561","0.0139884172052236"
"mat_entry.712","s__symbiosum","s__hathewayi","0.389777036896719","0.319695851466778","0.0700811854299409"
"mat_entry.713","s__symbiosum","g__Staphylococcus","-0.119320717799702","-0.11013320046691","0.00918751733279129"
"mat_entry.714","s__symbiosum","s__adolescentis","-0.055772287998902","-0.0923792290454686","0.0366069410465666"
"mat_entry.715","s__symbiosum","g__Rothia","0.0250182271055884","0.0220587541533101","0.00295947295227831"
"mat_entry.716","s__symbiosum","s__citroniae","0.0964498774334963","0.0769675181059809","0.0194823593275154"
"mat_entry.717","s__symbiosum","s__mucilaginosa","0.0262156765151538","0.0220587541533101","0.00415692236184367"
"mat_entry.718","s__symbiosum","s__distasonis","-0.100926881677027","-0.109861501724922","0.00893462004789453"
"mat_entry.719","s__symbiosum","g__Actinomyces","-0.145751026607505","-0.136431386649328","0.00931963995817731"
"mat_entry.720","s__symbiosum","s__Actinomyces","-0.145751026607505","-0.136431386649328","0.00931963995817731"
"mat_entry.721","s__symbiosum","s__stutzeri","-0.0155663278441833","-0.0549003985066724","0.0393340706624891"
"mat_entry.722","s__symbiosum","o__Alteromonadales","0.0758916806536386","0.118682747752916","0.0427910670992771"
"mat_entry.723","s__symbiosum","g__Shewanella","0.154819884260813","0.189232188069922","0.0344123038091093"
"mat_entry.724","s__symbiosum","f__Shewanellaceae","0.154819884260813","0.189232188069922","0.0344123038091093"
"mat_entry.725","s__symbiosum","c__Bacilli","-0.160138100882784","-0.166160954524817","0.00602285364203314"
"mat_entry.726","s__symbiosum","s__Roseburia.sp","-0.0767918007275124","-0.0667785598720111","0.0100132408555013"
"mat_entry.727","s__symbiosum","s__Parvimonas.sp","-0.0703046571623417","-0.0748028186233096","0.00449816146096793"
"mat_entry.728","s__symbiosum","g__Parvimonas","-0.0703046571623417","-0.0748028186233096","0.00449816146096793"
"mat_entry.729","s__symbiosum","s__fragilis","-0.0933139873083582","-0.0877144526977931","0.00559953461056512"
"mat_entry.730","s__Desulfovibrionaceae.sp","g__Desulfovibrionaceae.unidentified","1","1","0"
"mat_entry.731","s__Desulfovibrionaceae.sp","f__Brevibacteriaceae","-0.126831698118416","-0.116577951409252","0.0102537467091638"
"mat_entry.732","s__Desulfovibrionaceae.sp","s__Brevibacterium.sp","-0.126831698118416","-0.116577951409252","0.0102537467091638"
"mat_entry.733","s__Desulfovibrionaceae.sp","s__ramosum","-0.104444735405057","-0.0687992436768009","0.0356454917282556"
"mat_entry.734","s__Desulfovibrionaceae.sp","s__Sphingomonas.sp","-0.105806930146899","-0.087915867023877","0.017891063123022"
"mat_entry.735","s__Desulfovibrionaceae.sp","s__Tepidimonas.sp","-0.0414238746844564","-0.059447385661511","0.0180235109770546"
"mat_entry.736","s__Desulfovibrionaceae.sp","f__Microbacteriaceae","0.0407235460016301","0.0770235343996875","0.0362999883980574"
"mat_entry.737","s__Desulfovibrionaceae.sp","g__Tepidimonas","-0.0414238746844564","-0.059447385661511","0.0180235109770546"
"mat_entry.738","s__Desulfovibrionaceae.sp","s__hathewayi","-0.189704977436423","-0.180901881098306","0.00880309633811655"
"mat_entry.739","s__Desulfovibrionaceae.sp","g__Staphylococcus","-0.23881448358299","-0.23365968324712","0.00515480033586996"
"mat_entry.740","s__Desulfovibrionaceae.sp","s__adolescentis","-0.118700773597988","-0.154874088184798","0.0361733145868101"
"mat_entry.741","s__Desulfovibrionaceae.sp","g__Rothia","-0.19282431818006","-0.188522433217086","0.00430188496297415"
"mat_entry.742","s__Desulfovibrionaceae.sp","s__citroniae","-0.249548547640973","-0.247030436829763","0.0025181108112102"
"mat_entry.743","s__Desulfovibrionaceae.sp","s__mucilaginosa","-0.19048095046133","-0.188522433217086","0.00195851724424434"
"mat_entry.744","s__Desulfovibrionaceae.sp","s__distasonis","-0.103286255904431","-0.087915867023877","0.0153703888805535"
"mat_entry.745","s__Desulfovibrionaceae.sp","g__Actinomyces","-0.166017965120006","-0.193151427423721","0.027133462303715"
"mat_entry.746","s__Desulfovibrionaceae.sp","s__Actinomyces","-0.166017965120006","-0.193151427423721","0.027133462303715"
"mat_entry.747","s__Desulfovibrionaceae.sp","s__stutzeri","-0.0995575001732072","-0.0993070740063617","0.000250426166845591"
"mat_entry.748","s__Desulfovibrionaceae.sp","o__Alteromonadales","-0.209863718027601","-0.19853182216508","0.011331895862521"
"mat_entry.749","s__Desulfovibrionaceae.sp","g__Shewanella","-0.142923116603242","-0.130071843887424","0.0128512727158175"
"mat_entry.750","s__Desulfovibrionaceae.sp","f__Shewanellaceae","-0.142923116603242","-0.130071843887424","0.0128512727158175"
"mat_entry.751","s__Desulfovibrionaceae.sp","c__Bacilli","-0.256616897052958","-0.264456638798506","0.00783974174554752"
"mat_entry.752","s__Desulfovibrionaceae.sp","s__Roseburia.sp","-0.0781343858083597","-0.111051621503845","0.0329172356954848"
"mat_entry.753","s__Desulfovibrionaceae.sp","s__Parvimonas.sp","-0.0788095545916982","-0.0756131508376434","0.00319640375405482"
"mat_entry.754","s__Desulfovibrionaceae.sp","g__Parvimonas","-0.0788095545916982","-0.0756131508376434","0.00319640375405482"
"mat_entry.755","s__Desulfovibrionaceae.sp","s__fragilis","-0.176036059207629","-0.173919131911229","0.00211692729639959"
"mat_entry.756","g__Desulfovibrionaceae.unidentified","f__Brevibacteriaceae","-0.126831698118416","-0.116577951409252","0.0102537467091638"
"mat_entry.757","g__Desulfovibrionaceae.unidentified","s__Brevibacterium.sp","-0.126831698118416","-0.116577951409252","0.0102537467091638"
"mat_entry.758","g__Desulfovibrionaceae.unidentified","s__ramosum","-0.104444735405057","-0.0687992436768009","0.0356454917282556"
"mat_entry.759","g__Desulfovibrionaceae.unidentified","s__Sphingomonas.sp","-0.105806930146899","-0.087915867023877","0.017891063123022"
"mat_entry.760","g__Desulfovibrionaceae.unidentified","s__Tepidimonas.sp","-0.0414238746844564","-0.059447385661511","0.0180235109770546"
"mat_entry.761","g__Desulfovibrionaceae.unidentified","f__Microbacteriaceae","0.0407235460016301","0.0770235343996875","0.0362999883980574"
"mat_entry.762","g__Desulfovibrionaceae.unidentified","g__Tepidimonas","-0.0414238746844564","-0.059447385661511","0.0180235109770546"
"mat_entry.763","g__Desulfovibrionaceae.unidentified","s__hathewayi","-0.189704977436423","-0.180901881098306","0.00880309633811655"
"mat_entry.764","g__Desulfovibrionaceae.unidentified","g__Staphylococcus","-0.23881448358299","-0.23365968324712","0.00515480033586996"
"mat_entry.765","g__Desulfovibrionaceae.unidentified","s__adolescentis","-0.118700773597988","-0.154874088184798","0.0361733145868101"
"mat_entry.766","g__Desulfovibrionaceae.unidentified","g__Rothia","-0.19282431818006","-0.188522433217086","0.00430188496297415"
"mat_entry.767","g__Desulfovibrionaceae.unidentified","s__citroniae","-0.249548547640973","-0.247030436829763","0.0025181108112102"
"mat_entry.768","g__Desulfovibrionaceae.unidentified","s__mucilaginosa","-0.19048095046133","-0.188522433217086","0.00195851724424434"
"mat_entry.769","g__Desulfovibrionaceae.unidentified","s__distasonis","-0.103286255904431","-0.087915867023877","0.0153703888805535"
"mat_entry.770","g__Desulfovibrionaceae.unidentified","g__Actinomyces","-0.166017965120006","-0.193151427423721","0.027133462303715"
"mat_entry.771","g__Desulfovibrionaceae.unidentified","s__Actinomyces","-0.166017965120006","-0.193151427423721","0.027133462303715"
"mat_entry.772","g__Desulfovibrionaceae.unidentified","s__stutzeri","-0.0995575001732072","-0.0993070740063617","0.000250426166845591"
"mat_entry.773","g__Desulfovibrionaceae.unidentified","o__Alteromonadales","-0.209863718027601","-0.19853182216508","0.011331895862521"
"mat_entry.774","g__Desulfovibrionaceae.unidentified","g__Shewanella","-0.142923116603242","-0.130071843887424","0.0128512727158175"
"mat_entry.775","g__Desulfovibrionaceae.unidentified","f__Shewanellaceae","-0.142923116603242","-0.130071843887424","0.0128512727158175"
"mat_entry.776","g__Desulfovibrionaceae.unidentified","c__Bacilli","-0.256616897052958","-0.264456638798506","0.00783974174554752"
"mat_entry.777","g__Desulfovibrionaceae.unidentified","s__Roseburia.sp","-0.0781343858083597","-0.111051621503845","0.0329172356954848"
"mat_entry.778","g__Desulfovibrionaceae.unidentified","s__Parvimonas.sp","-0.0788095545916982","-0.0756131508376434","0.00319640375405482"
"mat_entry.779","g__Desulfovibrionaceae.unidentified","g__Parvimonas","-0.0788095545916982","-0.0756131508376434","0.00319640375405482"
"mat_entry.780","g__Desulfovibrionaceae.unidentified","s__fragilis","-0.176036059207629","-0.173919131911229","0.00211692729639959"
"mat_entry.781","f__Brevibacteriaceae","s__Brevibacterium.sp","1","1","1.11022302462516e-16"
"mat_entry.782","f__Brevibacteriaceae","s__ramosum","-0.0741998548609207","-0.085997314059169","0.0117974591982483"
"mat_entry.783","f__Brevibacteriaceae","s__Sphingomonas.sp","0.265332023552274","0.286299167156934","0.0209671436046603"
"mat_entry.784","f__Brevibacteriaceae","s__Tepidimonas.sp","0.0648917616018573","0.104495242683715","0.0396034810818578"
"mat_entry.785","f__Brevibacteriaceae","f__Microbacteriaceae","-0.0421021462952489","-0.0522886256214728","0.0101864793262239"
"mat_entry.786","f__Brevibacteriaceae","g__Tepidimonas","0.0648917616018573","0.104495242683715","0.0396034810818578"
"mat_entry.787","f__Brevibacteriaceae","s__hathewayi","-0.13114622532424","-0.12719406081164","0.00395216451260005"
"mat_entry.788","f__Brevibacteriaceae","g__Staphylococcus","0.59641862854469","0.610799257876236","0.0143806293315465"
"mat_entry.789","f__Brevibacteriaceae","s__adolescentis","-0.0270276004211251","-0.0598915016202113","0.0328639011990863"
"mat_entry.790","f__Brevibacteriaceae","g__Rothia","0.0102718498460379","0.0396947624183046","0.0294229125722667"
"mat_entry.791","f__Brevibacteriaceae","s__citroniae","-0.140766611587266","-0.151387184261007","0.0106205726737411"
"mat_entry.792","f__Brevibacteriaceae","s__mucilaginosa","0.0134819142922187","0.0396947624183046","0.0262128481260859"
"mat_entry.793","f__Brevibacteriaceae","s__distasonis","-0.0846283781758491","-0.0780815910428002","0.00654678713304888"
"mat_entry.794","f__Brevibacteriaceae","g__Actinomyces","0.17537905897969","0.209798166350631","0.034419107370941"
"mat_entry.795","f__Brevibacteriaceae","s__Actinomyces","0.17537905897969","0.209798166350631","0.034419107370941"
"mat_entry.796","f__Brevibacteriaceae","s__stutzeri","-0.0473298344227266","-0.069823873215155","0.0224940387924284"
"mat_entry.797","f__Brevibacteriaceae","o__Alteromonadales","0.0308790622504121","0.0507599499055378","0.0198808876551256"
"mat_entry.798","f__Brevibacteriaceae","g__Shewanella","0.0825588200370572","0.128036879932896","0.0454780598958388"
"mat_entry.799","f__Brevibacteriaceae","f__Shewanellaceae","0.0825588200370572","0.128036879932896","0.0454780598958388"
"mat_entry.800","f__Brevibacteriaceae","c__Bacilli","0.554169267779843","0.531263745109581","0.0229055226702619"
"mat_entry.801","f__Brevibacteriaceae","s__Roseburia.sp","0.255157940086296","0.286299167156934","0.0311412270706375"
"mat_entry.802","f__Brevibacteriaceae","s__Parvimonas.sp","-0.0473470148429334","-0.0531644206650152","0.00581740582208173"
"mat_entry.803","f__Brevibacteriaceae","g__Parvimonas","-0.0473470148429334","-0.0531644206650152","0.00581740582208173"
"mat_entry.804","f__Brevibacteriaceae","s__fragilis","-0.0900062997039781","-0.0815229431052856","0.00848335659869252"
"mat_entry.805","s__Brevibacterium.sp","s__ramosum","-0.0741998548609207","-0.085997314059169","0.0117974591982483"
"mat_entry.806","s__Brevibacterium.sp","s__Sphingomonas.sp","0.265332023552274","0.286299167156934","0.0209671436046603"
"mat_entry.807","s__Brevibacterium.sp","s__Tepidimonas.sp","0.0648917616018573","0.104495242683715","0.0396034810818578"
"mat_entry.808","s__Brevibacterium.sp","f__Microbacteriaceae","-0.0421021462952489","-0.0522886256214728","0.0101864793262239"
"mat_entry.809","s__Brevibacterium.sp","g__Tepidimonas","0.0648917616018573","0.104495242683715","0.0396034810818578"
"mat_entry.810","s__Brevibacterium.sp","s__hathewayi","-0.13114622532424","-0.12719406081164","0.00395216451260005"
"mat_entry.811","s__Brevibacterium.sp","g__Staphylococcus","0.59641862854469","0.610799257876236","0.0143806293315465"
"mat_entry.812","s__Brevibacterium.sp","s__adolescentis","-0.0270276004211251","-0.0598915016202113","0.0328639011990863"
"mat_entry.813","s__Brevibacterium.sp","g__Rothia","0.0102718498460379","0.0396947624183046","0.0294229125722667"
"mat_entry.814","s__Brevibacterium.sp","s__citroniae","-0.140766611587266","-0.151387184261007","0.0106205726737411"
"mat_entry.815","s__Brevibacterium.sp","s__mucilaginosa","0.0134819142922187","0.0396947624183046","0.0262128481260859"
"mat_entry.816","s__Brevibacterium.sp","s__distasonis","-0.0846283781758491","-0.0780815910428002","0.00654678713304888"
"mat_entry.817","s__Brevibacterium.sp","g__Actinomyces","0.17537905897969","0.209798166350631","0.034419107370941"
"mat_entry.818","s__Brevibacterium.sp","s__Actinomyces","0.17537905897969","0.209798166350631","0.034419107370941"
"mat_entry.819","s__Brevibacterium.sp","s__stutzeri","-0.0473298344227266","-0.069823873215155","0.0224940387924284"
"mat_entry.820","s__Brevibacterium.sp","o__Alteromonadales","0.0308790622504121","0.0507599499055378","0.0198808876551256"
"mat_entry.821","s__Brevibacterium.sp","g__Shewanella","0.0825588200370572","0.128036879932896","0.0454780598958388"
"mat_entry.822","s__Brevibacterium.sp","f__Shewanellaceae","0.0825588200370572","0.128036879932896","0.0454780598958388"
"mat_entry.823","s__Brevibacterium.sp","c__Bacilli","0.554169267779843","0.531263745109581","0.0229055226702619"
"mat_entry.824","s__Brevibacterium.sp","s__Roseburia.sp","0.255157940086296","0.286299167156934","0.0311412270706375"
"mat_entry.825","s__Brevibacterium.sp","s__Parvimonas.sp","-0.0473470148429334","-0.0531644206650152","0.00581740582208173"
"mat_entry.826","s__Brevibacterium.sp","g__Parvimonas","-0.0473470148429334","-0.0531644206650152","0.00581740582208173"
"mat_entry.827","s__Brevibacterium.sp","s__fragilis","-0.0900062997039781","-0.0815229431052856","0.00848335659869252"
"mat_entry.828","s__ramosum","s__Sphingomonas.sp","0.103611956141117","0.150187852296528","0.0465758961554104"
"mat_entry.829","s__ramosum","s__Tepidimonas.sp","-0.130451657731111","-0.138868446999993","0.00841678926888137"
"mat_entry.830","s__ramosum","f__Microbacteriaceae","-0.0231658700051206","-0.00783707322619481","0.0153287967789258"
"mat_entry.831","s__ramosum","g__Tepidimonas","-0.130451657731111","-0.138868446999993","0.00841678926888137"
"mat_entry.832","s__ramosum","s__hathewayi","-0.0187874102205608","-0.0597003497634768","0.040912939542916"
"mat_entry.833","s__ramosum","g__Staphylococcus","-0.15114730556111","-0.160207641600405","0.00906033603929449"
"mat_entry.834","s__ramosum","s__adolescentis","-0.0915628174321394","-0.114247638084662","0.0226848206525228"
"mat_entry.835","s__ramosum","g__Rothia","-0.0131124087258891","0.0535454279901394","0.0666578367160286"
"mat_entry.836","s__ramosum","s__citroniae","0.00197898208671983","-0.00567251689282182","0.00765149897954165"
"mat_entry.837","s__ramosum","s__mucilaginosa","-0.0080091828589127","0.0535454279901394","0.0615546108490521"
"mat_entry.838","s__ramosum","s__distasonis","-0.0240483366660091","-0.031858029275021","0.00780969260901193"
"mat_entry.839","s__ramosum","g__Actinomyces","-0.09134589044807","-0.0786119147744481","0.0127339756736219"
"mat_entry.840","s__ramosum","s__Actinomyces","-0.09134589044807","-0.0786119147744481","0.0127339756736219"
"mat_entry.841","s__ramosum","s__stutzeri","-0.0804681342476386","-0.0869925922093923","0.00652445796175362"
"mat_entry.842","s__ramosum","o__Alteromonadales","-0.0903186551957205","-0.0698980749003882","0.0204205802953324"
"mat_entry.843","s__ramosum","g__Shewanella","-0.000689564467065721","0.047975749589962","0.0486653140570277"
"mat_entry.844","s__ramosum","f__Shewanellaceae","-0.000689564467065721","0.047975749589962","0.0486653140570277"
"mat_entry.845","s__ramosum","c__Bacilli","-0.210771333865641","-0.222953805065822","0.0121824712001808"
"mat_entry.846","s__ramosum","s__Roseburia.sp","0.0847555581942731","0.0136534411178662","0.071102117076407"
"mat_entry.847","s__ramosum","s__Parvimonas.sp","-0.0849531384536977","-0.0836675520668665","0.00128558638683123"
"mat_entry.848","s__ramosum","g__Parvimonas","-0.0849531384536977","-0.0836675520668665","0.00128558638683123"
"mat_entry.849","s__ramosum","s__fragilis","0.154355571053254","0.163934801002966","0.00957922994971253"
"mat_entry.850","s__Sphingomonas.sp","s__Tepidimonas.sp","0.222412247249838","0.236688015169782","0.0142757679199447"
"mat_entry.851","s__Sphingomonas.sp","f__Microbacteriaceae","0.0729445104784653","0.0308347029714188","0.0421098075070464"
"mat_entry.852","s__Sphingomonas.sp","g__Tepidimonas","0.222412247249838","0.236688015169782","0.0142757679199447"
"mat_entry.853","s__Sphingomonas.sp","s__hathewayi","-0.1216715574291","-0.0999075525300587","0.0217640048990413"
"mat_entry.854","s__Sphingomonas.sp","g__Staphylococcus","0.0947848383882561","0.162777945157703","0.0679931067694465"
"mat_entry.855","s__Sphingomonas.sp","s__adolescentis","0.342359007176831","0.337127638454882","0.00523136872194885"
"mat_entry.856","s__Sphingomonas.sp","g__Rothia","0.019538225233335","0.0414142912245629","0.0218760659912279"
"mat_entry.857","s__Sphingomonas.sp","s__citroniae","0.0296523802029682","0.0309023007791113","0.00124992057614311"
"mat_entry.858","s__Sphingomonas.sp","s__mucilaginosa","0.0164938204155141","0.0414142912245629","0.0249204708090488"
"mat_entry.859","s__Sphingomonas.sp","s__distasonis","-0.00339888529105075","-0.046831955922865","0.0434330706318143"
"mat_entry.860","s__Sphingomonas.sp","g__Actinomyces","0.778380000623692","0.808927880366694","0.0305478797430014"
"mat_entry.861","s__Sphingomonas.sp","s__Actinomyces","0.778380000623692","0.808927880366694","0.0305478797430014"
"mat_entry.862","s__Sphingomonas.sp","s__stutzeri","0.0620061211469428","0.0997708517754042","0.0377647306284615"
"mat_entry.863","s__Sphingomonas.sp","o__Alteromonadales","0.259651769028599","0.209532679756843","0.0501190892717559"
"mat_entry.864","s__Sphingomonas.sp","g__Shewanella","-0.000963147324710031","0.0290398438636336","0.0300029911883437"
"mat_entry.865","s__Sphingomonas.sp","f__Shewanellaceae","-0.000963147324710031","0.0290398438636336","0.0300029911883437"
"mat_entry.866","s__Sphingomonas.sp","c__Bacilli","0.0292104250918313","0.0870101433973626","0.0577997183055313"
"mat_entry.867","s__Sphingomonas.sp","s__Roseburia.sp","0.968206631549922","0.972451790633609","0.00424515908368739"
"mat_entry.868","s__Sphingomonas.sp","s__Parvimonas.sp","-0.0560635569343719","-0.050644183139196","0.00541937379517597"
"mat_entry.869","s__Sphingomonas.sp","g__Parvimonas","-0.0560635569343719","-0.050644183139196","0.00541937379517597"
"mat_entry.870","s__Sphingomonas.sp","s__fragilis","-0.0642502462886532","-0.0517722543137727","0.0124779919748805"
"mat_entry.871","s__Tepidimonas.sp","f__Microbacteriaceae","0.0688349637965778","0.0514232233804909","0.0174117404160869"
"mat_entry.872","s__Tepidimonas.sp","g__Tepidimonas","1","1","0"
"mat_entry.873","s__Tepidimonas.sp","s__hathewayi","-0.105487766997414","-0.0904639291750254","0.0150238378223889"
