"","V1","V2","V3","V4","V5"
"mat_entry.136","Otu000653","Otu000084","-0.0315345522357772","-0.0277179490518681","0.00381660318390909"
"mat_entry.137","Otu000653","Otu001914","0.230503063569874","0.222288133097681","0.00821493047219293"
"mat_entry.138","Otu000653","Otu000331","-0.0189371224543455","-0.00770641801504626","0.0112307044392992"
"mat_entry.139","Otu000653","Otu001212","-0.0356165133484976","-0.0416459212210219","0.0060294078725243"
"mat_entry.140","Otu000653","Otu000042","-0.0967457011689069","-0.0790830322586273","0.0176626689102796"
"mat_entry.141","Otu000653","Otu000454","-0.0119445889034291","-0.0108646953786602","0.0010798935247689"
"mat_entry.142","Otu000653","Otu000283","0.0396961744934792","0.0495413568588596","0.00984518236538032"
"mat_entry.143","Otu000653","Otu001205","-0.023484347719207","-0.0218085526566685","0.00167579506253845"
"mat_entry.144","Otu000653","Otu000117","-0.0368658682793163","-0.0343949538248114","0.00247091445450493"
"mat_entry.145","Otu000653","Otu000984","-0.020658235692866","-0.0171680115130083","0.00349022417985769"
"mat_entry.146","Otu000653","Otu000165","-0.0376088383136979","-0.0173837925098429","0.020225045803855"
"mat_entry.147","Otu000653","Otu000183","0.0375252948403942","0.0174420380892507","0.0200832567511435"
"mat_entry.148","Otu000653","Otu000012","0.11844894302521","0.111258108516997","0.00719083450821296"
"mat_entry.149","Otu000653","Otu000242","0.034752445399008","0.0531017790891714","0.0183493336901634"
"mat_entry.150","Otu000653","Otu001485","-0.0246725316246748","-0.0165745812372408","0.008097950387434"
"mat_entry.151","Otu000653","Otu000507","0.0388625795107457","0.0535052464897906","0.0146426669790449"
"mat_entry.152","Otu000653","Otu000394","0.0407829128600829","0.0316757856721951","0.00910712718788773"
"mat_entry.153","Otu000653","Otu000391","0.0102313226571843","0.0204739599171928","0.0102426372600085"
"mat_entry.154","Otu000653","Otu000639","-0.0234430863254291","-0.017143360646715","0.0062997256787141"
"mat_entry.155","Otu000653","Otu000035","0.186348884679406","0.173305001828361","0.0130438828510446"
"mat_entry.156","Otu000653","Otu000201","-0.0187987293715684","-0.0207872244909332","0.00198849511936478"
"mat_entry.157","Otu000653","Otu000378","-0.021908901034216","-0.0298212124693726","0.00791231143515659"
"mat_entry.158","Otu000653","Otu000402","0.113099765512257","0.100573940986232","0.0125258245260246"
"mat_entry.159","Otu000653","Otu001169","-0.0409422904545677","-0.0368416829218553","0.00410060753271244"
"mat_entry.160","Otu000653","Otu001023","-0.0443343075518878","-0.041352867393018","0.00298144015886979"
"mat_entry.161","Otu000653","Otu001162","0.0251081043995519","-0.0106969799849181","0.03580508438447"
"mat_entry.162","Otu000653","Otu001004","0.0480190869116502","0.0644473120886229","0.0164282251769726"
"mat_entry.163","Otu000653","Otu000071","0.00226336544920596","-0.00194807077996553","0.00421143622917149"
"mat_entry.164","Otu000653","Otu000717","-0.0465920212509112","-0.0323956945453012","0.01419632670561"
"mat_entry.165","Otu000653","Otu000589","0.148000994253289","0.131141973227886","0.0168590210254032"
"mat_entry.166","Otu000653","Otu000800","0.041808306347716","0.045675093629928","0.00386678728221201"
"mat_entry.167","Otu000653","Otu000103","-0.00456833721027434","-0.0130878048353878","0.00851946762511345"
"mat_entry.168","Otu000653","Otu001098","-0.0267715664788971","-0.0252500824993341","0.00152148397956294"
"mat_entry.169","Otu000653","Otu000588","-0.0269384105240798","-0.00803550200994459","0.0189029085141352"
"mat_entry.170","Otu000653","Otu001204","0.29510537401359","0.327960409112789","0.0328550350991992"
"mat_entry.171","Otu000653","Otu000288","-0.0133927720467093","-0.010008172844144","0.0033845992025653"
"mat_entry.172","Otu000653","Otu001209","-0.0104499984125023","-0.0167496160009425","0.00629961758844023"
"mat_entry.173","Otu000653","Otu000846","0.0847888350956042","0.0805247739291299","0.00426406116647431"
"mat_entry.174","Otu000653","Otu000099","-0.0436441869601855","-0.0432957729295903","0.000348414030595261"
"mat_entry.175","Otu000653","Otu001438","0.0650096210797347","0.0391692672096515","0.0258403538700833"
"mat_entry.176","Otu000653","Otu000853","0.18598823416758","0.179017008240163","0.00697122592741767"
"mat_entry.177","Otu000653","Otu000785","-0.0262787203297936","-0.0248968815144758","0.00138183881531789"
"mat_entry.178","Otu000653","Otu000349","-0.0139231414557901","-0.0126060289240402","0.00131711253174981"
"mat_entry.179","Otu000653","Otu000640","-0.0305229880435835","-0.0294676158088127","0.00105537223477076"
"mat_entry.180","Otu000653","Otu000100","-0.0013629386338825","0.0169143089956479","0.0182772476295304"
"mat_entry.181","Otu000653","Otu000175","-0.0392687246109026","-0.0260821858065587","0.0131865388043439"
"mat_entry.182","Otu000653","Otu000185","0.0361150742160305","0.0222390140084046","0.0138760602076259"
"mat_entry.183","Otu000653","Otu005596","0.0967719501533579","0.112956115925313","0.0161841657719552"
"mat_entry.184","Otu000653","Otu000790","-0.0199914751560309","-0.0179892131256293","0.00200226203040158"
"mat_entry.185","Otu000653","Otu000252","0.128077332683045","0.127112981393714","0.000964351289331006"
"mat_entry.186","Otu000653","Otu001350","-0.0171811222333617","-0.0154603333261374","0.00172078890722432"
"mat_entry.187","Otu000653","Otu000385","-0.0514779350937788","-0.03248424926318","0.0189936858305988"
"mat_entry.188","Otu000653","Otu000407","-0.0326196287775828","-0.0326572462899312","3.76175123484521e-05"
"mat_entry.189","Otu000653","Otu002730","-0.0053612820454598","-0.0213564620086418","0.015995179963182"
"mat_entry.190","Otu000653","Otu000303","-0.0347249140911329","-0.0351192739111531","0.000394359820020208"
"mat_entry.191","Otu000653","Otu000821","-0.00631817717082181","0.00263921144659912","0.00895738861742093"
"mat_entry.192","Otu000653","Otu000632","-0.0301024367726062","-0.0190201464748749","0.0110822902977313"
"mat_entry.193","Otu000653","Otu000039","-0.00102802067391251","-0.00650036742121686","0.00547234674730435"
"mat_entry.194","Otu000653","Otu000150","0.0487157442502119","0.0304858427454952","0.0182299015047167"
"mat_entry.195","Otu000653","Otu000179","0.0975182863467948","0.0972891074569652","0.000229178889829568"
"mat_entry.196","Otu000653","Otu000952","0.566991779012524","0.616691711854874","0.0496999328423504"
"mat_entry.197","Otu000813","Otu000226","0.579425807373217","0.517108136369004","0.0623176710042136"
"mat_entry.198","Otu000813","Otu000645","0.494902273684446","0.500435651131173","0.00553337744672672"
"mat_entry.199","Otu000813","Otu000460","0.77548523002017","0.734782095150513","0.040703134869657"
"mat_entry.200","Otu000813","Otu000620","0.529225818093998","0.475098557049527","0.0541272610444705"
"mat_entry.201","Otu000813","Otu000397","0.437934606926071","0.460008373047404","0.0220737661213326"
"mat_entry.202","Otu000813","Otu000115","0.174774169061772","0.16817574540565","0.00659842365612245"
"mat_entry.203","Otu000813","Otu000400","0.00254970585152683","-0.00636915302136015","0.00891885887288698"
"mat_entry.204","Otu000813","Otu001119","-0.0266930667232536","-0.0251517722946581","0.00154129442859547"
"mat_entry.205","Otu000813","Otu000359","-0.00905955080782034","-0.017403110410268","0.00834355960244762"
"mat_entry.206","Otu000813","Otu000315","0.101249674512519","0.0845121479642356","0.016737526548283"
"mat_entry.207","Otu000813","Otu000485","-0.0245307002879352","-0.0168986802095614","0.00763202007837377"
"mat_entry.208","Otu000813","Otu000169","0.15912054987769","0.122842550965235","0.0362779989124544"
"mat_entry.209","Otu000813","Otu000334","-0.0164422085296023","-0.0177211914248615","0.00127898289525927"
"mat_entry.210","Otu000813","Otu000186","-0.0302648816067084","-0.0294054060927487","0.000859475513959665"
"mat_entry.211","Otu000813","Otu000121","0.0101660576193943","0.00516572647409371","0.00500033114530054"
"mat_entry.212","Otu000813","Otu001568","0.589169294807206","0.563663757866087","0.0255055369411197"
"mat_entry.213","Otu000813","Otu000211","0.0107005121169518","0.0344457845062244","0.0237452723892727"
"mat_entry.214","Otu000813","Otu000413","-0.0194893581910678","-0.0211823234471836","0.00169296525611579"
"mat_entry.215","Otu000813","Otu000374","-0.0555773920711311","-0.0392294240093261","0.0163479680618051"
"mat_entry.216","Otu000813","Otu000124","-0.0458974757509281","-0.0159619328938018","0.0299355428571263"
"mat_entry.217","Otu000813","Otu000393","-0.0262823504266465","-0.0212650244839939","0.00501732594265262"
"mat_entry.218","Otu000813","Otu000358","0.0107483316007406","0.0269956189984709","0.0162472873977303"
"mat_entry.219","Otu000813","Otu000013","-0.0776523516380293","-0.0837472483590005","0.00609489672097116"
"mat_entry.220","Otu000813","Otu001109","0.0381744372565705","0.0273687268967046","0.0108057103598659"
"mat_entry.221","Otu000813","Otu000284","-0.0358863116411088","-0.0297496827416117","0.00613662889949712"
"mat_entry.222","Otu000813","Otu000095","0.0679265627273182","0.0801622883195773","0.0122357255922592"
"mat_entry.223","Otu000813","Otu000060","-0.050446900293369","-0.0490967523847506","0.00135014790861841"
"mat_entry.224","Otu000813","Otu000108","-0.0367765026832867","-0.0296601363244923","0.00711636635879439"
"mat_entry.225","Otu000813","Otu000306","-0.0209972234490145","-0.0402375193623727","0.0192402959133582"
"mat_entry.226","Otu000813","Otu000375","0.020681929938151","0.0196792997085463","0.00100263022960478"
"mat_entry.227","Otu000813","Otu000079","0.00296657037859442","0.0240812908553319","0.0211147204767375"
"mat_entry.228","Otu000813","Otu000046","-0.032794008074843","-0.0406583763410756","0.00786436826623264"
"mat_entry.229","Otu000813","Otu000713","0.0271720358600881","0.0275398567066069","0.000367820846518808"
"mat_entry.230","Otu000813","Otu000038","-0.0055477062514015","-0.00266245592685979","0.00288525032454171"
"mat_entry.231","Otu000813","Otu000294","0.0188518254510994","0.032776246363675","0.0139244209125756"
"mat_entry.232","Otu000813","Otu000684","0.166409340906756","0.161919395589189","0.00448994531756752"
"mat_entry.233","Otu000813","Otu000084","-0.0168997247393112","-0.0226867633355342","0.00578703859622294"
"mat_entry.234","Otu000813","Otu001914","0.406186072385004","0.378678695138961","0.0275073772460432"
"mat_entry.235","Otu000813","Otu000331","-0.0154794581987657","-0.00630759806019156","0.00917186013857413"
"mat_entry.236","Otu000813","Otu001212","-0.0334713264528441","-0.0340866186334212","0.000615292180577057"
"mat_entry.237","Otu000813","Otu000042","-0.0577542301427703","-0.0550181491100333","0.002736081032737"
"mat_entry.238","Otu000813","Otu000454","-0.00994585200780769","-0.00889260501587231","0.00105324699193538"
"mat_entry.239","Otu000813","Otu000283","-0.0232398481480872","-0.0340529770990203","0.0108131289509331"
"mat_entry.240","Otu000813","Otu001205","-0.015477062699742","-0.0178500029669053","0.00237294026716326"
"mat_entry.241","Otu000813","Otu000117","-0.00375300520514673","-0.00404136779949334","0.000288362594346605"
"mat_entry.242","Otu000813","Otu000984","-0.015943963157549","-0.0140517833194839","0.00189217983806501"
"mat_entry.243","Otu000813","Otu000165","-0.0181705775553825","-0.0111794548823508","0.00699112267303172"
"mat_entry.244","Otu000813","Otu000183","0.00299507629422123","0.0014105099433276","0.00158456635089364"
"mat_entry.245","Otu000813","Otu000012","-0.0359145793220321","-0.0472122330555552","0.0112976537335231"
"mat_entry.246","Otu000813","Otu000242","-0.0326055875076751","-0.0413369017334965","0.0087313142258214"
"mat_entry.247","Otu000813","Otu001485","-0.0226930039928539","-0.0208072165283087","0.00188578746454521"
"mat_entry.248","Otu000813","Otu000507","-0.0191962291286695","-0.0161472556815666","0.00304897344710297"
"mat_entry.249","Otu000813","Otu000394","0.0137121755713411","0.0153947738213239","0.00168259824998282"
"mat_entry.250","Otu000813","Otu000391","0.0860595229050094","0.0819263231513056","0.00413319975370384"
"mat_entry.251","Otu000813","Otu000639","-0.0187521172360157","-0.0140316069215634","0.00472051031445233"
"mat_entry.252","Otu000813","Otu000035","0.00594402319251181","0.0116369838816934","0.00569296068918164"
"mat_entry.253","Otu000813","Otu000201","-0.00389596409338651","-0.0170140597901358","0.0131180956967493"
"mat_entry.254","Otu000813","Otu000378","-0.00891268106724997","-0.0244082557625504","0.0154955746953004"
"mat_entry.255","Otu000813","Otu000402","0.0690084431208812","0.0706432466335784","0.00163480351269719"
"mat_entry.256","Otu000813","Otu001169","-0.0335287926374422","-0.0301544150964009","0.00337437754104126"
"mat_entry.257","Otu000813","Otu001023","-0.0365313189721955","-0.0338467580712975","0.00268456090089807"
"mat_entry.258","Otu000813","Otu001162","0.0048209665459947","-0.00875533225307039","0.0135762987990651"
"mat_entry.259","Otu000813","Otu001004","0.420532809613505","0.419280596978439","0.00125221263506514"
"mat_entry.260","Otu000813","Otu000071","0.00128824551256948","0.0014220943024428","0.000133848789873321"
"mat_entry.261","Otu000813","Otu000717","-0.0340985810090887","-0.0265154342359241","0.00758314677316456"
"mat_entry.262","Otu000813","Otu000589","0.0990760307247674","0.110818562268084","0.011742531543317"
"mat_entry.263","Otu000813","Otu000800","0.00861714266294188","0.0238105971178265","0.0151934544548847"
"mat_entry.264","Otu000813","Otu000103","0.026205292727282","0.00966843796590135","0.0165368547613807"
"mat_entry.265","Otu000813","Otu001098","-0.0219239884013449","-0.020666848214244","0.00125714018710089"
"mat_entry.266","Otu000813","Otu000588","-0.0157680965588488","-0.0278255527110384","0.0120574561521896"
"mat_entry.267","Otu000813","Otu001204","0.535655134011093","0.529065127424322","0.00659000658677134"
"mat_entry.268","Otu000813","Otu000288","-0.0110989484247881","-0.00819155300095742","0.00290739542383064"
"mat_entry.269","Otu000813","Otu001209","0.00493738473761296","-0.0137093322981214","0.0186467170357344"
"mat_entry.270","Otu000813","Otu000846","-0.00311868715581278","-0.0243014320769854","0.0211827449211726"
"mat_entry.271","Otu000813","Otu000099","-0.0346697787191288","-0.049889338725295","0.0152195600061662"
"mat_entry.272","Otu000813","Otu001438","0.143221240343368","0.149747185590614","0.00652594524724542"
"mat_entry.273","Otu000813","Otu000853","0.118832783527159","0.130019104470791","0.0111863209436317"
"mat_entry.274","Otu000813","Otu000785","-0.0215203828347783","-0.0203777580244048","0.00114262481037354"
"mat_entry.275","Otu000813","Otu000349","-0.00805557394726011","-0.0103178627778495","0.00226228883058944"
"mat_entry.276","Otu000813","Otu000640","-0.0252008961259684","-0.0241188417175449","0.00108205440842346"
"mat_entry.277","Otu000813","Otu000100","0.104642889016792","0.0972123518937823","0.00743053712300965"
"mat_entry.278","Otu000813","Otu000175","-0.0272664022934948","-0.0213479134246026","0.00591848886889213"
"mat_entry.279","Otu000813","Otu000185","-0.0113818558184363","-0.00982300704081353","0.00155884877762275"
"mat_entry.280","Otu000813","Otu005596","-0.0178988092762721","-0.016271735147236","0.00162707412903613"
