"","Otu000153","Otu000653","Otu000813","Otu000226","Otu000645","Otu000460","Otu000620","Otu000397","Otu000115","Otu000400","Otu001119","Otu000359","Otu000315","Otu000485","Otu000169","Otu000334","Otu000186","Otu000121","Otu001568","Otu000211","Otu000413","Otu000374","Otu000124","Otu000393","Otu000358","Otu000013","Otu001109","Otu000284","Otu000095","Otu000060","Otu000108","Otu000306","Otu000375","Otu000079","Otu000046","Otu000713","Otu000038","Otu000294","Otu000684","Otu000084","Otu001914","Otu000331","Otu001212","Otu000042","Otu000454","Otu000283","Otu001205","Otu000117","Otu000984","Otu000165","Otu000183","Otu000012","Otu000242","Otu001485","Otu000507","Otu000394","Otu000391","Otu000639","Otu000035","Otu000201","Otu000378","Otu000402","Otu001169","Otu001023","Otu001162","Otu001004","Otu000071","Otu000717","Otu000589","Otu000800","Otu000103","Otu001098","Otu000588","Otu001204","Otu000288","Otu001209","Otu000846","Otu000099","Otu001438","Otu000853","Otu000785","Otu000349","Otu000640","Otu000100","Otu000175","Otu000185","Otu005596","Otu000790","Otu000252","Otu001350","Otu000385","Otu000407","Otu002730","Otu000303","Otu000821","Otu000632","Otu000039","Otu000150","Otu000179","Otu000952"
"200",17,3,0,16,0,3,0,0,0,0,0,0,0,8,0,3,20,5,0,0,0,0,462,0,0,327,0,0,0,0,2,5,0,0,0,0,13,0,2,5,0,0,0,13,0,0,0,3,0,0,2,24,0,0,0,0,0,0,267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"201",0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,259,0,0,2,0,6,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,175,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"202",15,19,7,6,3,14,9,3,1,0,0,0,6,0,1,4,3,23,9,0,1,0,0,0,0,13,0,0,40,8,1,0,0,2,6,1,13,0,8,0,3,0,0,12,0,1,0,0,0,0,1,865,2,0,0,2,0,0,67,0,0,1,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,2,0,0,0,3,0,1,0,57,0,0,25,0,0,0,0,0,0,0,3,2,27,2
"203",0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,18,0,0,0,0,19,0,0,237,0,0,0,4,15,0,0,479,0,0,3,0,0,1,0,0,0,22,0,2,0,0,0,3,33,33,4,0,0,0,0,0,75,3,0,0,0,0,0,0,97,0,0,0,0,0,1,0,2,0,0,18,0,0,0,0,0,15,0,0,0,0,0,0,15,0,1,0,0,0,51,0,0,0
"204",2,0,0,0,0,0,0,0,39,2,0,0,0,3,1,0,2,22,0,58,0,0,25,2,0,124,0,0,0,73,0,0,33,127,4,0,1,3,0,0,0,0,0,25,0,0,0,0,0,21,0,67,0,0,0,0,0,0,72,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1,0,0,21,0,0,0,57,0,29,33,1,0,0,0,0,53,0,0,0,17,2,12,92,0,0
"205",0,0,0,0,0,0,0,1,439,1,0,0,0,0,4,0,1,1,0,0,0,1,24,0,0,39,0,0,2,37,0,0,0,23,149,0,0,1,0,57,0,1,0,13,0,1,0,1,0,3,0,6,1,0,0,0,0,0,104,1,0,0,0,1,0,0,38,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,10,25,0,0,0,0,0,13,0,0,0,0,0,3,21,0,0
"206",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,6,26,0,0,646,0,0,3,1,0,10,0,11,18,0,30,0,0,0,0,0,0,16,0,0,0,25,0,0,14,112,1,0,0,0,0,0,474,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,10,9,1,0,0,1,0,0,0,0,0,0,0,114,0,2,0
"207",0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,9,0,0,0,4,20,4,0,205,0,0,0,1,1,0,0,289,11,0,0,0,0,12,0,7,0,17,0,0,0,5,0,5,0,92,0,0,0,0,0,0,1,1,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111,30,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,12,17,0,15,0,0,42,0,0,194,0,4,0,1,0,0,1,0,0,0,62,0,0,51,0,0,0,23,0,0,0,0,0,21,0,72,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0
"209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,26,4,2,399,0,0,1,13,1,0,0,59,0,0,9,0,0,7,0,6,0,45,0,0,0,12,0,5,0,30,0,0,0,0,0,0,34,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,8,0,0,0,0,0,42,0,0,0,0,0,1,1,1,0
