"","c__Gammaproteobacteria","f__Enterobacteriaceae","o__Enterobacteriales","f__Prevotellaceae","f__Paraprevotellaceae","f__Myxococcales.0319.6G20","s__Myxococcales.sp","c__Lentisphaeria","o__Victivallales","p__Lentisphaerae","g__Streptococcus","c__Coriobacteriia","o__Coriobacteriales","f__Coriobacteriaceae","g__Paraprevotella","g__Paraprevotella.1","g__Blautia","g__Erysipelotrichaceae.cc_115","s__Erysipelotrichaceae.cc_115.sp","s__symbiosum.","s__Desulfovibrionaceae.sp","g__Desulfovibrionaceae.unidentified","f__Brevibacteriaceae","s__Brevibacterium.sp","s__ramosum.","s__Sphingomonas.sp","s__Tepidimonas.sp","f__Microbacteriaceae","g__Tepidimonas","s__hathewayi.","g__Staphylococcus","s__adolescentis.","g__Rothia","s__citroniae.","s__mucilaginosa.","s__distasonis.","g__Actinomyces","s__Actinomyces","s__stutzeri.","o__Alteromonadales","g__Shewanella","f__Shewanellaceae","c__Bacilli","s__Roseburia.sp","s__Parvimonas.sp","g__Parvimonas","s__fragilis."
"1",3.07742285053032,3.09699240395993,3.09699240395993,-0.602079728939615,-0.308099709430239,4.29749008755478,3.76357288680809,-0.421296983379125,-0.421296983379125,-0.421296983379125,0.221938956049437,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,3.80382624978371,-0.487395005653717,3.80382624978371,-0.436802504480612,2.77179100055359,-0.654423442576812,-0.564743774001371,-0.63128909016314,-0.564743774001371,-0.268143294613694,1.02925251060836,1.02925251060834,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,2.17011777703919,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"2",3.07742285053032,3.09699240395993,3.09699240395993,0.602079728939615,-0.308099709430239,1.1720427511513,0.958425393534978,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,1.82131817902181,-0.502392146197839,-0.436802504480612,-0.599306162281855,-0.654423442576812,-0.564743774001371,-0.63128909016314,-0.564743774001371,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,0.174316891091972,-0.314069189482689,-0.314069189482689,-0.134432074683853,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"3",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,0.390680917050434,0.257138520216702,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,4.10353905978713,4.10353905978713,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,0.295327013855462,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,-0.436802504480612,-0.037456635142614,-0.654423442576812,-0.564743774001371,1.03977026615107,-0.564743774001371,-0.268143294613694,0.257313127652097,0.257313127652075,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.134432074683853,-0.268143294613694,-0.182574185835045,-0.182574185835045,3.77947872853643
"4",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,0.221938956049437,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,0.93301398579601,-0.487395005653717,0.93301398579601,1.63226199042757,1.08624241913587,0.467445316126303,-0.564743774001371,2.71082962246527,-0.564743774001371,-0.268143294613694,1.80119189356463,1.80119189356461,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,0.441705388246907,-0.268143294613694,5.29465138921662,5.29465138921662,-0.41994208094851
"5",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,1.03577621615009,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,1.03364454849411,-0.268143294613694,-0.502392146197839,1.0517471174633,-0.502392146197839,1.63226199042757,-0.037456635142614,-0.0934890632252543,-0.564743774001371,1.03977026615107,-0.564743774001371,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,3.07957526028894
"6",1.30198659060898,1.33288280676756,1.33288280676756,3.01039864469807,0.402899620024158,-0.390680917050434,-0.444148353101575,3.02567833517735,3.02567833517735,3.02567833517735,0.221938956049437,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,0.282176055904793,-0.502392146197839,-0.436802504480612,0.524392891996628,-0.654423442576812,2.35634471221261,-0.63128909016314,2.35634471221261,-0.268143294613694,-0.514626255304171,-0.514626255304193,0.659409070441812,0.828005232686903,-0.314069189482689,-0.314069189482689,0.441705388246907,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"7",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,0.372443954512105,0.372443954512105,3.79746706760115,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,2.32195015539697,-0.599306162281855,-0.654423442576812,-0.564743774001371,1.03977026615107,-0.564743774001371,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"8",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,0.390680917050434,0.257138520216702,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,1.22653757650588,1.22653757650588,1.22653757650588,-0.400345274125572,-0.400345274125572,2.3304964863377,-0.325888460198094,-0.325888460198094,3.09854674841075,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,0.252885660488784,-0.599306162281855,0.467445316126303,-0.564743774001371,-0.0742693047250716,-0.564743774001371,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"9",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,3.95789626729614,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,0.38841608105628,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,-0.436802504480612,-0.599306162281855,-0.0934890632252543,-0.564743774001371,-0.0742693047250716,-0.564743774001371,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"10",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,0.390261956160964,0.390261956160964,0.390261956160964,-0.400345274125572,-0.400345274125572,-0.258944054037526,-0.325888460198094,-0.325888460198094,-0.396054847541221,0.350302114859878,0.350302114859878,-0.281487073730927,-0.281487073730927,3.98691468704869,0.625667687431919,-0.502392146197839,-0.487395005653717,-0.502392146197839,-0.436802504480612,-0.599306162281855,-0.654423442576812,0.0194739232414254,-0.0742693047250716,0.0194739232414254,-0.268143294613694,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"11",-0.473449669312357,-0.431226790424799,-0.431226790424799,1.20415945787923,-0.308099709430239,-0.390680917050434,-0.444148353101575,0.153198903046954,0.153198903046954,0.153198903046954,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.258944054037526,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,2.5102796177714,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,-0.436802504480612,-0.599306162281855,-0.0934890632252543,0.603691620484221,-0.0742693047250716,0.603691620484221,0.625667687431919,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"12",-0.473449669312357,-0.431226790424799,-0.431226790424799,-0.602079728939615,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,-0.446013664183955,-0.446013664183955,-0.446013664183955,-0.400345274125572,-0.400345274125572,-0.906304189131332,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,0.93301398579601,1.0517471174633,0.93301398579601,-0.436802504480612,-0.599306162281855,-0.654423442576812,-0.564743774001371,2.71082962246527,-0.564743774001371,5.09472259765999,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"13",-0.473449669312357,-0.431226790424799,-0.431226790424799,1.80623918681884,-0.308099709430239,-0.390680917050434,-0.444148353101575,2.45118244875127,2.45118244875127,2.45118244875127,0.221938956049437,1.22653757650588,1.22653757650588,1.22653757650588,0.350302114859878,0.350302114859878,-0.258944054037526,-0.325888460198094,-0.325888460198094,-0.396054847541221,-0.400345274125572,-0.400345274125572,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,3.70132648533576,-0.599306162281855,2.15024845418098,0.0194739232414254,-0.63128909016314,0.0194739232414254,-0.268143294613694,0.257313127652097,0.257313127652075,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.134432074683853,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
"14",0.118362417328089,0.156809741972655,0.156809741972655,1.80623918681884,-0.308099709430239,-0.390680917050434,-0.444148353101575,-0.421296983379125,-0.421296983379125,-0.421296983379125,-0.610332129135954,0.390261956160964,0.390261956160964,0.390261956160964,-0.400345274125572,-0.400345274125572,0.38841608105628,-0.325888460198094,-0.325888460198094,-0.396054847541221,0.350302114859878,0.350302114859878,-0.281487073730927,-0.281487073730927,-0.442990520783183,-0.268143294613694,-0.502392146197839,-0.487395005653717,-0.502392146197839,-0.436802504480612,-0.599306162281855,-0.654423442576812,-0.564743774001371,-0.63128909016314,-0.564743774001371,0.625667687431919,-0.514626255304171,-0.514626255304193,-0.239785116524277,-0.47937145050296,-0.314069189482689,-0.314069189482689,-0.710569537614613,-0.268143294613694,-0.182574185835045,-0.182574185835045,-0.41994208094851
